id,description
2882,"Balades nature dans le Caroux proposées par le magasin Sport et Nature tous les mardis soir.
Avec un guide passionné, vous aurez une autre façon de voir la randonnée, la faune et la flore...
de 18h à 21h- départ devant le magasin en voiture particulière.
Sortie suivie d'un apéritif convivial
Tarif 13€/pers
Réservation au 06 70 54 63 21 ou au magasin Sport et Nature, avenue Clémenceau."
7830,"Le marché de Saint-Gély-du-Fesc se déroule les jeudis et les samedis, de 8h à 13h, sur l’Esplanade du Devois.

Le samedi matin, une soixantaine de commerces sont installés et prêts à accueillir les clients.
Sur les étals, sont représentés une multitude de produits allant des denrées alimentaires aux vêtements, mais on y trouve aussi des fabrications artisanales et des productions locales."
8318,"Tout au long de l’année et dans une ambiance musicale, venez découvrir le marché des Matelles tous les dimanches.

Notre marché se démarque par la possibilité de se restaurer sur place à l’ombre des majestueux platanes qui trônent sur le boulodrome, en prenant place sur les tables nappées de carreaux rouge et blanc.

Ambiance Musicale
Nous vous attendons nombreux !! Chaque dimanche de 9h à 15h.

Sont présents divers producteurs locaux :
– Fruits et légumes,
– Charcuterie et fromage,
– Oeufs, pain et fruits secs,
– Vinaigre et miel,
– Rôtisserie, traiteur cuisine du monde,
– Vins et bières,
– Gâteaux et sorbets,

Mais aussi divers créateurs…

Restauration sur place avec Food truck, et plateaux repas.
Sous les platanes de la place du boulodrome.
Des tables sont mises à disposition pour déguster les divers mets !

Les commerces sédentaires auront le plaisir de vous accueillir aux horaires habituels."
8325,"Tout au long de l’année et dans une ambiance musicale, venez découvrir le marché des Matelles tous les dimanches.

Notre marché se démarque par la possibilité de se restaurer sur place à l’ombre des majestueux platanes qui trônent sur le boulodrome, en prenant place sur les tables nappées de carreaux rouge et blanc.

Ambiance Musicale
Nous vous attendons nombreux !! Chaque dimanche de 9h à 15h.

Sont présents divers producteurs locaux :
– Fruits et légumes,
– Charcuterie et fromage,
– Oeufs, pain et fruits secs,
– Vinaigre et miel,
– Rôtisserie, traiteur cuisine du monde,
– Vins et bières,
– Gâteaux et sorbets,

Mais aussi divers créateurs…

Restauration sur place avec Food truck, et plateaux repas.
Sous les platanes de la place du boulodrome.
Des tables sont mises à disposition pour déguster les divers mets !

Les commerces sédentaires auront le plaisir de vous accueillir aux horaires habituels."
765,"Le marché de Saint-Gély-du-Fesc se déroule les jeudis et les samedis, de 8h à 13h, sur l’Esplanade du Devois.

Le samedi matin, une soixantaine de commerces sont installés et prêts à accueillir les clients.
Sur les étals, sont représentés une multitude de produits allant des denrées alimentaires aux vêtements, mais on y trouve aussi des fabrications artisanales et des productions locales."
11584,"à partir de jeudi 10 octobre, l'atelier poterie enfants et adultes reprend avec Céline Alcoser, artisan potière.

Vous pourrez découvrir son univers et ses différentes créations en consultant son site internet : https:/atelierdescedres.fr

Attention, les places sont limitées !!
Pensez à vous inscrire en contactant le 04.67.37.51.23 ou contact@locastel-capestang.fr

Enfants à partir de 7 ans : jeudi de 17h15 à 18h15
Adultes : jeudi de 14h30 à 17h ou jeudi de 18h30 à 21h"
10829,"L'association L'Art de la main organise un marché artisanal sur la Place du Casino
De 9h à 13h, venez à la rencontre de créateurs et producteurs : bijoux, tableaux, peinture sur soie, produits terroir...
Renseignements : 07 85 59 34 67
lartdelamain@gmail.com"
3613,"Le marché hebdomadaire de la commune de Claret se tient les samedis de 9h à 13h sur l'Esplanade du nouveau monde.

Vous y trouverez :
Fruits et légumes
Coquillages et fruits de mer
Poissons
Charcuteries
Pains artisanaux
Macarons
Vêtements
Céréales, graines, légumes/fruits secs...
Poulets rôtis et autres plats préparés
Vins locaux
..."
8335,"Tout au long de l’année et dans une ambiance musicale, venez découvrir le marché des Matelles tous les dimanches.

Notre marché se démarque par la possibilité de se restaurer sur place à l’ombre des majestueux platanes qui trônent sur le boulodrome, en prenant place sur les tables nappées de carreaux rouge et blanc.

Ambiance Musicale
Nous vous attendons nombreux !! Chaque dimanche de 9h à 15h.

Sont présents divers producteurs locaux :
– Fruits et légumes,
– Charcuterie et fromage,
– Oeufs, pain et fruits secs,
– Vinaigre et miel,
– Rôtisserie, traiteur cuisine du monde,
– Vins et bières,
– Gâteaux et sorbets,

Mais aussi divers créateurs…

Restauration sur place avec Food truck, et plateaux repas.
Sous les platanes de la place du boulodrome.
Des tables sont mises à disposition pour déguster les divers mets !

Les commerces sédentaires auront le plaisir de vous accueillir aux horaires habituels."
8789,"Marché paysan les jeudis dès 16h sur l’esplanade.

Adapté à l’échelle du village, il propose le nécessaire : pain bio, fruits et légumes bio, fromages, vins du cru, acras et plats antillais de Lolo, cuisine familiale ou asiatique de « Pic St Food » (présente une semaine sur deux), l’épicerie ambulante proposant fruits secs en vrac, savons, épices (en alternance avec « Pic St Food »), les délicieux biscuits de Nath, une fleuriste et ses compositions de plantes grasses, et même un réparateur de vélos."
3059,"MARCHE TRADITIONNEL PLEIN VENT - Tous les samedis  - 8h/13h
Le Collectif des producteurs et exposants du marché d’Hérépian est heureux de vous accueillir sur la place Etienne Pascal,  chaque samedi matin de 8h à 12h pour vous servir.
Vous avez la possibilité de stationner votre véhicule à proximité, sur la Place Etienne Pascal."
11586,"à partir de jeudi 10 octobre, l'atelier poterie enfants et adultes reprend avec Céline Alcoser, artisan potière.

Vous pourrez découvrir son univers et ses différentes créations en consultant son site internet : https:/atelierdescedres.fr

Attention, les places sont limitées !!
Pensez à vous inscrire en contactant le 04.67.37.51.23 ou contact@locastel-capestang.fr

Enfants à partir de 7 ans : jeudi de 17h15 à 18h15
Adultes : jeudi de 14h30 à 17h ou jeudi de 18h30 à 21h"
7009,"En 1907, la révolte des vignerons du Languedoc éclate. Un riche négociant en vin, Aristide de Montcalm, prend peur. Convaincu que la révolte va dégénérer et que les émeutiers vont piller sa fortune, il décide de cacher son or et ses biens les plus précieux dans ses différentes propriétés disséminées sur le littoral. Puis… plus rien. Aristide disparaît mystérieusement peu de temps après, et son secret meurt avec lui. Un siècle plus tard, ses biens sont sur le point de disparaître. Mais une rumeur persiste : les trésors d’Aristide n’ont jamais été retrouvés. Seuls des documents étranges gardés par son descendant permettent de penser que les trésors peuvent être retrouvés. Il fait appel au plus grand nombre avant que tous les indices ne soient détruits.

>Parcours enfant et parcours adulte
>Départs de 15h à 19h30 durée moyenne 1h à 1h30

>Tarif : 
12€/adulte 
9€ réduit 
4€/enfant de 8 à 18 ans
 Gratuit moins de 8 ans

>Renseignements : 06.10.35.16.01




#ESCAPADEPATRIMOINE
#MYSTERYGAME
#ESCAPADEALINFINI"
8351,"Carmen Truelle, l'une des plus grandes architectes espagnoles, a travaillé sur un projet peu de temps avant sa disparition.  Ses collaborateurs doivent retrouver sa première esquisse avant une réunion imminente !

Un escape game est un jeu collaboratif dans un décor grandeur nature.
L’objectif ? Mener à bien votre mission dans le temps imparti. Il faudra vous creuser les méninges, fouiller et résoudre des énigmes en équipe pour y parvenir.

Les mercredis à 14h et 15h
Les samedis à 14h, 15h et 16h

Adultes et enfants à partir de 8 ans
Groupe de 6 participants maximum
Gratuit
Réservation obligatoire par mail à serviceprogrammation@herault.fr (un numéro de téléphone vous sera demandé ainsi que les âges des enfants)"
8352,"Carmen Truelle, l'une des plus grandes architectes espagnoles, a travaillé sur un projet peu de temps avant sa disparition.  Ses collaborateurs doivent retrouver sa première esquisse avant une réunion imminente !

Un escape game est un jeu collaboratif dans un décor grandeur nature.
L’objectif ? Mener à bien votre mission dans le temps imparti. Il faudra vous creuser les méninges, fouiller et résoudre des énigmes en équipe pour y parvenir.

Les mercredis à 14h et 15h
Les samedis à 14h, 15h et 16h

Adultes et enfants à partir de 8 ans
Groupe de 6 participants maximum
Gratuit
Réservation obligatoire par mail à serviceprogrammation@herault.fr (un numéro de téléphone vous sera demandé ainsi que les âges des enfants)"
8354,"Pézenas accueille ""Figure libre"" 
Exposition de l'Artiste Plasticienne MIHA

Artiste plurielle, sa pratique s’articule autour de techniques mixtes, où peinture acrylique, encre, pastel et collage se rencontrent. La sculpture fait aussi partie de sa démarche artistique et lui permet de traduire son état d’esprit. 
Ses œuvres invitent à la contemplation. Le public est appelé à interroger, ressentir et célébrer la beauté dans l’imperfection. À travers ses créations, Miha cherche à questionner les notions d’identité et à sublimer la différence. 

Vernissage de l'exposition le vendredi 14 mars à 18h à l’hôtel Flottes de Sébasan.

Une exposition à découvrir absolument !"
2908,"Le Marché Gourmand, rendez-vous incontournable d'Assas !

Situé sur l’esplanade autour de la fontaine et face à la brasserie l’Inattendue, ce marché est le rendez-vous convivial et familial tous les vendredis de 18h30 à 21h.

Offrant bien plus qu’une simple expérience culinaire, c’est un moment de convivialité où se mêleront rencontres, découvertes et délices gustatifs. Que ce soit pour se restaurer sur place, prendre un verre ou pour faire ses emplettes, ce marché sera le lieu idéal pour satisfaire les gourmands et les gourmets.
 
Ne ratez pas l’occasion de passer un bon moment en famille ou entre amis et découvrir de nouvelles saveurs !"
2910,"Le Marché Gourmand, rendez-vous incontournable d'Assas !

Situé sur l’esplanade autour de la fontaine et face à la brasserie l’Inattendue, ce marché est le rendez-vous convivial et familial tous les vendredis de 18h30 à 21h.

Offrant bien plus qu’une simple expérience culinaire, c’est un moment de convivialité où se mêleront rencontres, découvertes et délices gustatifs. Que ce soit pour se restaurer sur place, prendre un verre ou pour faire ses emplettes, ce marché sera le lieu idéal pour satisfaire les gourmands et les gourmets.
 
Ne ratez pas l’occasion de passer un bon moment en famille ou entre amis et découvrir de nouvelles saveurs !"
2911,"Le Marché Gourmand, rendez-vous incontournable d'Assas !

Situé sur l’esplanade autour de la fontaine et face à la brasserie l’Inattendue, ce marché est le rendez-vous convivial et familial tous les vendredis de 18h30 à 21h.

Offrant bien plus qu’une simple expérience culinaire, c’est un moment de convivialité où se mêleront rencontres, découvertes et délices gustatifs. Que ce soit pour se restaurer sur place, prendre un verre ou pour faire ses emplettes, ce marché sera le lieu idéal pour satisfaire les gourmands et les gourmets.
 
Ne ratez pas l’occasion de passer un bon moment en famille ou entre amis et découvrir de nouvelles saveurs !"
4569,"Le marché hebdomadaire de la commune de Teyran se tient les samedis de 8h à 13h, place de l’Europe. 

Vous y trouverez différents exposants et leurs nombreux produits locaux : 
- Hassen, fruits et légumes ; 
- Serge, fromager ;
- Math&Jo, traiteur de la mer ;
- Grégory, rôtisseur au feu de bois ;
- Maxime, pâtissier."
